0	175.623856
1	169.010590
2	174.884628
3	178.154678
4	173.739761
5	169.248306
6	175.174683
7	176.360550
8	176.837341
9	174.766266
10	173.333069
11	175.407532
12	170.127258
13	170.211029
14	173.256027
15	171.252060
16	168.051498
17	174.546921
18	166.463379
19	169.008148
20	175.850616
21	177.437119
22	174.923111
23	167.470139
24	176.481552
25	178.422943
26	171.733414
27	171.014877
28	175.923462
29	172.224808
30	174.012741
31	176.172821
32	174.831070
33	167.727936
34	166.392822
35	172.653091
36	178.483917
37	168.996948
38	174.495239
39	173.454010
40	179.239487
41	176.595718
42	173.524841
43	179.252213
44	166.393433
45	166.656326
46	177.411880
47	174.196747
48	174.059326
49	175.063736
50	170.292328
51	170.806503
52	161.899094
53	163.771881
54	172.759933
55	174.936722
56	173.885605
57	172.895493
58	177.606659
59	167.366684
60	168.649689
61	175.249908
62	178.654343
63	171.611877
64	176.153564
65	177.822906
66	173.306915
67	163.584381
68	176.624451
69	175.249435
70	177.824356
71	176.646622
72	175.911423
73	174.368408
74	170.639542
75	172.165146
76	173.330063
77	173.030457
78	170.971176
79	170.049393
80	165.919098
81	175.058990
82	175.518677
83	171.721954
84	173.193817
85	176.184937
86	169.805145
87	176.174606
88	173.944809
89	176.235718
90	174.039398
91	171.447098
92	171.812759
93	177.447922
94	174.239609
95	172.971466
96	168.178680
97	178.748062
98	172.349930
99	176.273560
100	175.825897
101	174.426056
102	170.609039
103	168.126511
104	176.872421
105	166.763092
106	170.247513
107	171.596741
108	176.316559
109	175.726807
110	175.193283
111	167.331192
112	172.810120
113	176.665726
114	174.771530
115	167.305466
116	171.301910
117	176.081207
118	174.330719
119	173.990784
120	176.246964
121	170.981537
122	170.019806
123	172.947937
124	173.184174
125	166.112778
126	177.068985
127	178.584625
128	175.316513
129	173.059174
130	170.312103
131	176.942398
132	172.902252
133	170.597687
134	173.787476
135	176.750198
136	174.037643
137	173.639511
138	170.107315
139	169.854660
140	177.651688
141	176.791962
142	177.665558
143	170.081253
144	173.317291
145	173.013458
146	175.088272
147	176.348160
148	169.344101
149	177.270859
150	175.091507
151	172.240952
152	169.379379
153	174.896378
154	164.099869
155	174.210159
156	171.249939
157	173.721313
158	169.475174
159	168.357224
160	170.869827
161	175.694183
162	177.008148
163	174.013794
164	168.278870
165	173.525131
166	170.622894
167	177.338089
168	172.475189
169	176.420364
170	173.972519
171	168.986923
172	166.231842
173	174.105469
174	177.248276
175	174.753571
176	177.358704
177	162.308884
178	172.298187
179	172.844711
180	179.029877
181	173.776962
182	178.065567
183	177.211227
184	178.843430
185	176.931778
186	168.931763
187	176.622574
188	172.351990
189	166.031097
190	172.418762
191	178.962708
192	178.316498
193	167.503693
194	165.982727
195	168.199112
196	175.567032
197	179.264038
198	172.462097
199	177.312134
200	173.811951
201	173.406250
202	168.604050
203	170.978165
204	173.357986
205	177.452774
206	174.611740
207	172.859680
208	173.272202
209	173.894638
210	179.161316
211	173.013641
212	173.836639
213	175.223038
214	169.567490
215	174.174530
216	173.929031
217	171.751114
218	171.966995
219	169.550735
220	170.524689
221	177.956665
222	174.938675
223	173.398056
224	171.384537
225	178.856277
226	173.048615
227	176.431610
228	171.244629
229	171.320450
230	172.744568
231	176.024765
232	178.587494
233	173.893814
234	177.017334
235	171.930359
236	174.922546
237	173.673294
238	169.574249
239	173.952606
240	172.942734
241	175.778397
242	178.935791
243	174.891556
244	178.564545
245	161.724258
246	163.614731
247	173.826370
248	172.714294
249	172.121994
250	174.930405
251	170.633148
252	173.499435
253	168.555389
254	173.244293
255	169.144196
256	174.300491
257	179.483780
258	172.085907
259	178.647644
260	177.797119
261	171.237518
262	170.543213
263	177.137451
264	175.998032
265	176.343613
266	168.476151
267	178.732147
268	178.866425
269	172.175171
270	177.692719
271	173.997879
272	174.797134
273	175.778015
274	166.074173
275	170.240784
276	174.095947
277	170.886627
278	175.254318
279	173.273819
280	170.515442
281	173.078918
282	174.744171
283	175.893585
284	172.217880
285	172.307831
286	172.733047
287	173.028183
288	176.709167
289	169.649979
290	176.239197
291	175.395325
292	171.599991
293	175.578430
294	169.353378
295	171.142136
296	170.522507
297	174.656693
298	175.159348
299	172.574234
300	176.392685
301	178.290970
302	174.316696
303	174.660049
304	178.287384
305	170.076645
306	171.264526
307	167.236374
308	169.303726
309	172.494644
310	168.685089
311	175.529984
312	177.887817
313	165.743576
